season,season_name,team_id,team_abbr,team_city,team_name,person_id,first_name,last_name,full_name,possession,oapm,oapm_error,dapm,dapm_error,apm,apm_error,ospm,dspm,spm
2014-15,NBA_2015,1610612744,GSW,Golden State,Warriors,101106,Andrew,Bogut,Andrew Bogut,6427,-1.88570086379939,0.933976281862405,2.43800635447183,0.934920110754804,0.552305490672443,1.32338815250191,,,
2013-14,NBA_2014,1610612744,GSW,Golden State,Warriors,101106,Andrew,Bogut,Andrew Bogut,7087,-1.95646564803434,0.970510356081304,1.93597541243011,0.972376856937873,-0.0204902356042294,1.37489247109806,,,
2012-13,NBA_2013,1610612744,GSW,Golden State,Warriors,101106,Andrew,Bogut,Andrew Bogut,3089,-2.23264116891447,0.754941229951133,1.28642573788487,0.756131622283457,-0.946215431029596,1.07087304628038,,,
2011-12,NBA_2012,1610612749,MIL,Milwaukee,Bucks,101106,Andrew,Bogut,Andrew Bogut,1385,-2.575495932,0.756279328,1.901884168,0.756380299,-0.673611763,1.070237861,-2.256782274,1.581564246,-0.675218028
2010-11,NBA_2011,1610612749,MIL,Milwaukee,Bucks,101106,Andrew,Bogut,Andrew Bogut,8512,-2.447975494,1.040634386,3.852518634,1.041834316,1.40454314,1.486980755,-2.370333164,2.110932309,-0.259400855
2009-10,NBA_2010,1610612749,MIL,Milwaukee,Bucks,101106,Andrew,Bogut,Andrew Bogut,8501,-0.671437648,1.028229346,3.939765019,1.029506272,3.268327371,1.465525291,-0.70737364,2.412712737,1.705339097
2016-17,NBA_2017,1610612739,CLE,Cleveland,Cavaliers,101106,Andrew,Bogut,Andrew Bogut,2231,-2.17528117082547,0.668610739458773,2.23987544011262,0.668552587871312,0.0645942692871495,0.945721424853125,,,
2016-17,NBA_2017,1610612742,DAL,Dallas,Mavericks,101106,Andrew,Bogut,Andrew Bogut,2231,-2.17528117082547,0.668610739458773,2.23987544011262,0.668552587871312,0.0645942692871495,0.945721424853125,,,
2005-06,NBA_2006,1610612737,ATL,Atlanta,Hawks,101107,Marvin,Williams,Marvin Williams,7564,0.477592945,0.907806119,0.11229015,0.909524701,0.589883095,1.285381038,-0.450682757,-0.001847512,-0.452530269
2014-15,NBA_2015,1610612742,DAL,Dallas,Mavericks,101111,Charlie,Villanueva,Charlie Villanueva,2753,0.114024207032376,0.374573677916225,-0.412945920699417,0.375470396611647,-0.298921713667041,0.530449957470935,,,
2017-18,NBA_2018,1610612745,HOU,Houston,Rockets,101123,Gerald,Green,Gerald Green,3841,0.223127773684883,0.733471829193564,-0.723209355037245,0.731086400359826,-0.500081581352362,1.03686465727664,,,
2012-13,NBA_2013,1610612754,IND,Indiana,Pacers,101123,Gerald,Green,Gerald Green,4054,-1.76877257327143,0.73292526873937,0.107633850675566,0.732648194596288,-1.66113872259587,1.03852896394904,,,
2015-16,NBA_2016,1610612740,NOP,New Orleans,Pelicans,101126,Nate,Robinson,Nate Robinson,103,-1.91496572150847,0.207777245841262,-0.158483883454166,0.214192646447411,-2.07344960496264,0.298412364000494,,,
2005-06,NBA_2006,1610612757,POR,Portland,Trail Blazers,101127,Jarrett,Jack,Jarrett Jack,5929,-0.554085233,0.788638145,-0.47809872,0.790626477,-1.032183953,1.120022222,-0.236158942,-0.562371749,-0.798530691
2015-16,NBA_2016,1610612751,BKN,Brooklyn,Nets,101127,Jarrett,Jack,Jarrett Jack,4493,-0.671843474587899,0.916781036555789,-0.957073622974376,0.918004849139877,-1.62891709756227,1.29871393449002,,,
2005-06,NBA_2006,1610612746,LAC,Los Angeles,Clippers,101117,Yaroslav,Korolev,Yaroslav Korolev,509,-1.141288238,0.1762668,0.048867541,0.176269785,-1.092420697,0.24928282,-1.140943535,0.045226917,-1.095716618
2010-11,NBA_2011,1610612739,CLE,Cleveland,Cavaliers,101121,Joey,Graham,Joey Graham,2245,-0.6026163,0.444035761,-0.203558401,0.442672533,-0.8061747,0.627049273,-0.562034023,-0.327226699,-0.889260722
2005-06,NBA_2006,1610612761,TOR,Toronto,Raptors,101121,Joey,Graham,Joey Graham,6013,-0.348915608,0.770976458,-0.102575602,0.775229773,-0.45149121,1.098387415,-0.389409253,-0.314917698,-0.704326951
2012-13,NBA_2013,1610612754,IND,Indiana,Pacers,101122,Danny,Granger,Danny Granger,276,-1.51048162345143,0.447174092210838,-0.439832711822444,0.447142007881047,-1.95031433527387,0.632381400497969,,,
2010-11,NBA_2011,1610612754,IND,Indiana,Pacers,101122,Danny,Granger,Danny Granger,10916,0.236317827,1.138042383,0.698729375,1.136297115,0.935047202,1.6354707,1.322630982,-0.048454366,1.274176616
2008-09,NBA_2009,1610612754,IND,Indiana,Pacers,101122,Danny,Granger,Danny Granger,9823,3.579722199,1.075464148,-0.964481224,1.077169174,2.615240975,1.549678861,2.787012804,-0.265453706,2.521559098
2009-10,NBA_2010,1610612754,IND,Indiana,Pacers,101122,Danny,Granger,Danny Granger,9159,2.251138364,1.084031385,0.528055136,1.082295455,2.7791935,1.547512096,2.370663941,-0.001360643,2.369303298
2012-13,NBA_2013,1610612746,LAC,Los Angeles,Clippers,101142,Ronny,Turiaf,Ronny Turiaf,2694,-1.88645320030849,0.405785003585223,0.646619034037041,0.407842328136628,-1.23983416627145,0.575501795495286,,,
2011-12,NBA_2012,1610612748,MIA,Miami,Heat,101142,Ronny,Turiaf,Ronny Turiaf,1055,-1.085741268,0.4759483,1.071183836,0.47590146,-0.014557432,0.67312006,-1.132471702,1.043863715,-0.0886079869999998
2009-10,NBA_2010,1610612744,GSW,Golden State,Warriors,101142,Ronny,Turiaf,Ronny Turiaf,3647,-1.073003345,0.686355927,1.027481401,0.685858644,-0.045521944,0.970914378,-1.212823249,0.881638968,-0.331184281
2008-09,NBA_2009,1610612744,GSW,Golden State,Warriors,101142,Ronny,Turiaf,Ronny Turiaf,6836,-0.523234609,0.79395335,0.220490742,0.792623052,-0.302743867,1.124744035,-1.192243319,0.937781741,-0.254461578
2007-08,NBA_2008,1610612747,LAL,Los Angeles,Lakers,101142,Ronny,Turiaf,Ronny Turiaf,5718,-1.062868879,0.664853455,1.16265794,0.664754952,0.099789061,0.941498832,-1.137246415,1.394496039,0.257249624
2006-07,NBA_2007,1610612747,LAL,Los Angeles,Lakers,101142,Ronny,Turiaf,Ronny Turiaf,4261,-1.033968427,0.549716577,0.828144819,0.549914905,-0.205823608,0.77778541,-1.180704746,0.8086174,-0.372087346
2012-13,NBA_2013,1610612765,DET,Detroit,Pistons,101111,Charlie,Villanueva,Charlie Villanueva,4228,-1.07687534374456,0.606925636414228,-0.376267272034336,0.603145429469489,-1.4531426157789,0.856564451083574,,,
2006-07,NBA_2007,1610612748,MIA,Miami,Heat,101134,Wayne,Simien,Wayne Simien,336,-2.097688322,0.241244924,0.12731748,0.241247305,-1.970370841,0.341174923,-2.092936553,0.132198174,-1.960738379
2005-06,NBA_2006,1610612748,MIA,Miami,Heat,101134,Wayne,Simien,Wayne Simien,1590,-1.381148738,0.358673364,0.291505574,0.358642391,-1.089643164,0.507234183,-1.25869018,0.233241517,-1.025448663
2015-16,NBA_2016,1610612756,PHX,Phoenix,Suns,101179,Ronnie,Price,Ronnie Price,5379,-0.954594010032721,0.786291223917886,1.22314610478032,0.788079655401365,0.268552094747596,1.11448148757878,,,
2010-11,NBA_2011,1610612762,UTA,Utah,Jazz,101179,Ronnie,Price,Ronnie Price,2643,-1.05558222,0.460885734,0.072526844,0.460921648,-0.983055376,0.651988625,-1.041774949,-0.044823209,-1.086598158
2005-06,NBA_2006,1610612744,GSW,Golden State,Warriors,101223,Aaron,Miles,Aaron Miles,461,-1.783763602,0.184808747,-0.131145355,0.185500587,-1.914908957,0.261849315,-1.785785563,-0.135539193,-1.921324756
2013-14,NBA_2014,1610612756,PHX,Phoenix,Suns,101112,Channing,Frye,Channing Frye,9160,1.47080254951273,1.06072530827781,-0.269962195707845,1.05798946508968,1.20084035380488,1.50790685760809,,,
2011-12,NBA_2012,1610612756,PHX,Phoenix,Suns,101112,Channing,Frye,Channing Frye,6439,1.993087511,1.082005971,0.28213495,1.079874587,2.275222461,1.535644133,0.259111133,0.02326204,0.282373173
2010-11,NBA_2011,1610612756,PHX,Phoenix,Suns,101112,Channing,Frye,Channing Frye,10016,1.143218424,1.038563854,-0.34446112,1.039610118,0.798757304,1.478738184,0.820962534,0.008316395,0.829278929
2016-17,NBA_2017,1610612739,CLE,Cleveland,Cavaliers,101112,Channing,Frye,Channing Frye,5633,0.329959160615555,0.774513167843636,0.150058224078053,0.772693128612584,0.480017384693608,1.09658318378551,,,
2005-06,NBA_2006,1610612746,LAC,Los Angeles,Clippers,101137,Daniel,Ewing,Daniel Ewing,3688,-1.490733942,0.565427186,0.137724261,0.565389538,-1.35300968,0.800187217,-1.310216996,0.002010779,-1.308206217
2010-11,NBA_2011,1610612751,NJN,New Jersey,Nets,101158,Orien,Greene,Orien Greene,20,-0.627070735,0.157296902,-0.002062745,0.157296904,-0.62913348,0.222451418,-0.628010525,-0.00153708,-0.629547605
2014-15,NBA_2015,1610612761,TOR,Toronto,Raptors,101150,Lou,Williams,Lou Williams,7838,2.39084372172956,0.992798703092698,-1.92517072807635,0.992303994684412,0.465672993653214,1.40784969102303,,,
2011-12,NBA_2012,1610612755,PHI,Philadelphia,76ers,101150,Lou,Williams,Lou Williams,6390,1.711253388,0.99940509,0.045112585,0.997664327,1.756365973,1.416779041,0.862330942,0.064707976,0.927038918
2010-11,NBA_2011,1610612755,PHI,Philadelphia,76ers,101150,Lou,Williams,Lou Williams,6769,-0.063465231,0.945122619,-0.406318865,0.944576508,-0.469784096,1.339562847,0.823620734,-0.84811436,-0.0244936259999999
2006-07,NBA_2007,1610612750,MIN,Minnesota,Timberwolves,101152,Bracey,Wright,Bracey Wright,748,-0.66946883,0.348866807,-0.636018775,0.347024024,-1.305487604,0.492074819,-0.748706898,-0.682982764,-1.431689662
2001-02,NBA_2002,1610612756,PHX,Phoenix,Suns,105,Dan,Majerle,Dan Majerle,4484,0.520752345299812,0.755875196749673,-0.128263240080174,0.756636057518621,0.392489105219638,1.07077122848832,-0.119207909271755,-0.149718480571687,-0.268926389843442
2007-08,NBA_2008,1610612744,GSW,Golden State,Warriors,101145,Monta,Ellis,Monta Ellis,12815,1.204802747,1.157312258,0.099795412,1.158050882,1.304598159,1.654978687,0.946245254,-1.057152502,-0.110907248
2006-07,NBA_2007,1610612744,GSW,Golden State,Warriors,101145,Monta,Ellis,Monta Ellis,10936,0.031774785,0.972390712,-0.687768369,0.971112001,-0.655993584,1.393139944,0.974879364,-1.168245529,-0.193366165
2005-06,NBA_2006,1610612744,GSW,Golden State,Warriors,101145,Monta,Ellis,Monta Ellis,3545,-1.266926061,0.645797405,-0.091304065,0.643084436,-1.358230126,0.911754439,-1.062406746,-0.37090144,-1.433308186
2009-10,NBA_2010,1610612749,MIL,Milwaukee,Bucks,101146,Roko,Ukic,Roko Ukic,371,-0.056792632,0.23050023,-0.37032076,0.230498074,-0.427113392,0.325975584,-0.067551614,-0.365134654,-0.432686268
2008-09,NBA_2009,1610612761,TOR,Toronto,Raptors,101146,Roko,Ukic,Roko Ukic,3486,-1.47603889,0.480541007,-0.510775421,0.4806975,-1.986814311,0.680007308,-1.331728538,-0.556084895,-1.887813433
2011-12,NBA_2012,1610612764,WAS,Washington,Wizards,101189,James,Singleton,James Singleton,1002,-0.366934766,0.53553391,0.388313281,0.532895716,0.021378516,0.755584293,-0.560032891,0.386157985,-0.173874906
2009-10,NBA_2010,1610612764,WAS,Washington,Wizards,101189,James,Singleton,James Singleton,3692,-1.462661123,0.584764452,0.420201811,0.584766878,-1.042459312,0.827226671,-1.556856948,0.424162819,-1.132694129
2005-06,NBA_2006,1610612746,LAC,Los Angeles,Clippers,101189,James,Singleton,James Singleton,2867,0.219863935,0.484725915,0.484896941,0.486060524,0.704760876,0.686821345,0.243908151,0.661756166,0.905664317
2006-07,NBA_2007,1610612737,ATL,Atlanta,Hawks,101212,Esteban,Batista,Esteban Batista,306,-1.089528951,0.211588513,0.284011174,0.20890097,-0.805517777,0.297337167,-1.079745363,0.283125295,-0.796620068
2005-06,NBA_2006,1610612737,ATL,Atlanta,Hawks,101212,Esteban,Batista,Esteban Batista,1922,-2.055075389,0.331081788,0.874132013,0.331118515,-1.180943377,0.468251095,-2.10777662,0.864616375,-1.243160245
2011-12,NBA_2012,1610612742,DAL,Dallas,Mavericks,101235,Kelenna,Azubuike,Kelenna Azubuike,75,-1.304044991,0.163305393,-0.303109802,0.163305957,-1.607154793,0.230951109,-1.301869363,-0.305245041,-1.607114404
2008-09,NBA_2009,1610612744,GSW,Golden State,Warriors,101235,Kelenna,Azubuike,Kelenna Azubuike,9800,-0.051589974,0.943344181,0.49772644,0.944307179,0.446136466,1.353602616,0.629196505,-0.345034468,0.284162037
2006-07,NBA_2007,1610612744,GSW,Golden State,Warriors,101235,Kelenna,Azubuike,Kelenna Azubuike,2772,0.406047408,0.5555591,-0.773000945,0.550734074,-0.366953537,0.782450166,0.467327066,-0.235459087,0.231867979
2007-08,NBA_2008,1610612744,GSW,Golden State,Warriors,101235,Kelenna,Azubuike,Kelenna Azubuike,7175,0.335309173,0.787385126,-0.851329155,0.787938012,-0.516019983,1.115195037,0.249730241,-0.068218244,0.181511997
2013-14,NBA_2014,1610612758,SAC,Sacramento,Kings,101236,Chuck,Hayes,Chuck Hayes,2898,-1.43383663544498,0.561206590519262,0.317183215686078,0.561254827919449,-1.11665341975891,0.793760192648495,,,
2013-14,NBA_2014,1610612761,TOR,Toronto,Raptors,101236,Chuck,Hayes,Chuck Hayes,2898,-1.43383663544498,0.561206590519262,0.317183215686078,0.561254827919449,-1.11665341975891,0.793760192648495,,,
2012-13,NBA_2013,1610612758,SAC,Sacramento,Kings,101236,Chuck,Hayes,Chuck Hayes,4649,-1.35389731404717,0.696531389646812,0.458176171491172,0.696169363696629,-0.895721142555998,0.985960464794115,,,
2014-15,NBA_2015,1610612761,TOR,Toronto,Raptors,101236,Chuck,Hayes,Chuck Hayes,983,-1.56689251266659,0.320709008770179,0.738716034999061,0.320701352916188,-0.828176477667531,0.453549265762991,,,
2011-12,NBA_2012,1610612746,LAC,Los Angeles,Clippers,1497,Chauncey,Billups,Chauncey Billups,2293,0.708976975,0.83759056,-0.252339569,0.837971661,0.456637406,1.186778238,0.892165418,-0.988956074,-0.0967906559999999
2000-01,NBA_2001,1610612750,MIN,Minnesota,Timberwolves,1497,Chauncey,Billups,Chauncey Billups,6763,0.810309394199912,0.866845971723719,-2.14295806409418,0.867117930432319,-1.33264866989427,1.23002107298635,0.534075884842005,-0.819090017276115,-0.28501413243411
1998-99,NBA_1999,1610612743,DEN,Denver,Nuggets,1497,Chauncey,Billups,Chauncey Billups,5284,2.763596773563,1.09105570940751,-3.85234300534393,1.09114494939558,-1.08874623178093,1.56502326840247,0.780457518266144,-1.17210624655602,-0.391648728289876
2005-06,NBA_2006,1610612765,DET,Detroit,Pistons,1497,Chauncey,Billups,Chauncey Billups,10536,3.608441213,1.181206183,-1.429493497,1.180242068,2.178947715,1.675579575,2.664507967,-0.845513907,1.81899406
2006-07,NBA_2007,1610612765,DET,Detroit,Pistons,1497,Chauncey,Billups,Chauncey Billups,9250,3.963217617,1.107578596,-1.428772679,1.106251551,2.534444938,1.575220993,2.697845289,-0.953486135,1.744359154
2004-05,NBA_2005,1610612765,DET,Detroit,Pistons,1497,Chauncey,Billups,Chauncey Billups,10458,0.549148382,1.162515668,-0.315275088,1.162292327,0.233873294,1.649253798,1.524842517,-0.690456982,0.834385535
2003-04,NBA_2004,1610612765,DET,Detroit,Pistons,1497,Chauncey,Billups,Chauncey Billups,10275,0.638633803305435,1.11739273484405,-0.211689652619778,1.11321334549134,0.426944150685657,1.58562502386273,1.15604340029321,-0.747949387390056,0.408094012903154
1999-00,NBA_2000,1610612753,ORL,Orlando,Magic,1511,Johnny,Taylor,Johnny Taylor,138,-1.58701068418147,0.265520348509993,0.901388717460279,0.26551975232425,-0.685621966721193,0.375504208418768,-1.5777669945319,0.96732529498982,-0.61044169954208
1997-98,NBA_1998,1610612753,ORL,Orlando,Magic,1511,Johnny,Taylor,Johnny Taylor,424,-1.52265593935307,0.269051075126544,-0.0734570059393605,0.269067254121316,-1.59611294529243,0.380509039617715,-1.54026065341234,-0.115106086228687,-1.65536673964103
2007-08,NBA_2008,1610612748,MIA,Miami,Heat,1548,Mark,Blount,Mark Blount,5803,-1.927472065,0.869571956,0.959044484,0.869909282,-0.968427581,1.235316541,-0.877034677,-0.080866471,-0.957901148
2005-06,NBA_2006,1610612750,MIN,Minnesota,Timberwolves,1548,Mark,Blount,Mark Blount,8529,-1.502259685,0.920901661,0.534531663,0.921032022,-0.967728021,1.30518434,-1.31407405,1.594813626,0.280739576
2014-15,NBA_2015,1610612756,PHX,Phoenix,Suns,101183,Shavlik,Randolph,Shavlik Randolph,501,-1.59400615447198,0.204466632795929,-0.0263923047784689,0.202496607179815,-1.62039845925045,0.287770222042864,,,
2005-06,NBA_2006,1610612742,DAL,Dallas,Mavericks,101185,Rawle,Marshall,Rawle Marshall,899,-0.883263424,0.313102292,0.298765071,0.316809016,-0.584498354,0.445443579,-0.873094801,0.302253718,-0.570841083
2012-13,NBA_2013,1610612761,TOR,Toronto,Raptors,101187,Alan,Anderson,Alan Anderson,5597,-0.478283756923506,0.869106235084291,-1.51806212145299,0.866964050551385,-1.9963458783765,1.23302113121397,,,
2011-12,NBA_2012,1610612761,TOR,Toronto,Raptors,101187,Alan,Anderson,Alan Anderson,1683,0.098348772,0.706387683,-0.525306655,0.706190831,-0.426957882,0.999309669,0.166065325,-0.571206157,-0.405140832
2006-07,NBA_2007,1610612766,CHA,Charlotte,Bobcats,101187,Alan,Anderson,Alan Anderson,1006,-0.492761097,0.422048896,-0.365382304,0.420005266,-0.858143401,0.595438525,-0.458939704,-0.410550276,-0.86948998
2016-17,NBA_2017,1610612746,LAC,LA,Clippers,101187,Alan,Anderson,Alan Anderson,1239,-0.363824781271017,0.354413415397579,-0.57448985590642,0.354409847266852,-0.938314637177437,0.501229971662349,,,
2005-06,NBA_2006,1610612766,CHA,Charlotte,Bobcats,101207,Kevin,Burleson,Kevin Burleson,1359,-1.438900524,0.30844318,0.064498183,0.308428346,-1.374402341,0.43621595,-1.4269806,-0.008337754,-1.435318354
1998-99,NBA_1999,1610612739,CLE,Cleveland,Cavaliers,1036,Litterial,Green,Litterial Green,3,-1.71825074444263,0.151188001388567,-0.41035463165873,0.152355442259926,-2.12860537610136,0.214639214839561,-1.73630300020549,-0.362553488607056,-2.09885648881255
1999-00,NBA_2000,1610612737,ATL,Atlanta,Hawks,111,LaPhonso,Ellis,LaPhonso Ellis,4499,-1.61496344587044,0.837419818250376,0.259262370604603,0.836683274309359,-1.35570107526584,1.18399736510039,-1.67504234721396,-0.0809720901447982,-1.75601443735876
2002-03,NBA_2003,1610612748,MIA,Miami,Heat,111,LaPhonso,Ellis,LaPhonso Ellis,2854,-1.32856449307232,0.61645665657106,0.463833700052887,0.614784573784381,-0.864730793019438,0.871087568370712,-1.25061147616827,0.0797616508683256,-1.17084982529994
2015-16,NBA_2016,1610612745,HOU,Houston,Rockets,1626155,Sam,Dekker,Sam Dekker,32,-2.05472587458382,0.168525171564645,0.00253976948179401,0.168526459382152,-2.05218610510203,0.238331520547651,,,
2016-17,NBA_2017,1610612745,HOU,Houston,Rockets,1626155,Sam,Dekker,Sam Dekker,5954,-1.03904336363937,0.779080886252526,-0.526261124577581,0.780852076518716,-1.56530448821695,1.10498961814275,,,
2015-16,NBA_2016,1610612756,PHX,Phoenix,Suns,1626164,Devin,Booker,Devin Booker,9292,2.15137744236138,1.04032588533911,-0.50899917181686,1.03842035921529,1.64237827054452,1.47923640168725,,,
2016-17,NBA_2017,1610612756,PHX,Phoenix,Suns,1626164,Devin,Booker,Devin Booker,11583,1.91805186060911,1.19786460063485,-0.309154735956336,1.19532960553003,1.60889712465278,1.72252588245361,,,
2018-19,NBA_2019,1610612756,PHX,Phoenix,Suns,1626164,Devin,Booker,Devin Booker,8845,1.50183741719515,0.995569410547492,-2.16566102002012,0.996404279550634,-0.66382360282497,1.41482696414551,,,
2007-08,NBA_2008,1610612745,HOU,Houston,Rockets,101236,Chuck,Hayes,Chuck Hayes,5950,-2.034481295,0.781228249,1.833566036,0.787406039,-0.200915259,1.112783024,-1.273991619,1.404981253,0.130989634
2005-06,NBA_2006,1610612745,HOU,Houston,Rockets,101236,Chuck,Hayes,Chuck Hayes,1969,-0.898151377,0.46597985,1.425037261,0.46595413,0.526885884,0.659098005,-1.016204618,1.271173932,0.254969314
2015-16,NBA_2016,1610612745,HOU,Houston,Rockets,101236,Chuck,Hayes,Chuck Hayes,113,-1.50708548947258,0.192732056734203,0.05811937000439,0.192732577536177,-1.44896611946819,0.272564741311703,,,
1997-98,NBA_1998,1610612740,CHH,Charlotte,Hornets,1075,Michael,McDonald,Michael McDonald,16,-1.82018241574292,0.150618776238571,-0.234136666283235,0.150618776335369,-2.05431908202615,0.213007117138704,-1.8237282136887,-0.180483788873251,-2.00421200256195
2007-08,NBA_2008,1610612759,SAS,San Antonio,Spurs,109,Robert,Horry,Robert Horry,2141,-1.456459146,0.502501982,0.948625988,0.500952869,-0.507833157,0.709608154,-1.288688493,0.767253211,-0.521435282
1999-00,NBA_2000,1610612740,CHH,Charlotte,Hornets,1138,Michael,Hawkins,Michael Hawkins,175,-1.22434065640799,0.185458313152974,-0.45678014113604,0.184450463157148,-1.68112079754403,0.261565775941697,-1.12429912669659,-0.548454238036846,-1.67275336473344
1998-99,NBA_1999,1610612758,SAC,Sacramento,Kings,1138,Michael,Hawkins,Michael Hawkins,787,-1.05302064045434,0.310180477827447,-0.655908945049499,0.309247324524319,-1.70892958550384,0.438021125798547,-1.13563653780769,-0.672236793618834,-1.80787333142652
1997-98,NBA_1998,1610612762,UTA,Utah,Jazz,156,Antoine,Carr,Antoine Carr,3897,-1.42968700954734,0.622933817395128,1.08478614971283,0.622464068594657,-0.34490085983451,0.881368602985096,-1.18737397500859,0.840351700587287,-0.347022274421303
1998-99,NBA_1999,1610612758,SAC,Sacramento,Kings,1563,Kevin,Ollie,Kevin Ollie,241,-1.74523603058826,0.315971381191463,-0.0263813877162424,0.3185627650278,-1.7716174183045,0.448688926403259,-1.79262755373636,-0.0281482739466668,-1.82077582768303
2002-03,NBA_2003,1610612749,MIL,Milwaukee,Bucks,1563,Kevin,Ollie,Kevin Ollie,6969,-0.058042226355326,0.831214444981369,0.204918080688532,0.830694004478718,0.146875854333206,1.17801262331269,-0.0296614914744285,-0.436818639133622,-0.46648013060805
2001-02,NBA_2002,1610612754,IND,Indiana,Pacers,1563,Kevin,Ollie,Kevin Ollie,6441,-0.831728500241585,0.744445300585627,0.132399661444413,0.74384811994323,-0.699328838797172,1.05434304451184,-0.0377178413423831,-0.335245522762059,-0.372963364104442
2015-16,NBA_2016,1610612750,MIN,Minnesota,Timberwolves,1626157,Karl-Anthony,Towns,Karl-Anthony Towns,11252,0.502185898191524,1.23416100014748,-1.89209354314411,1.23031884747068,-1.38990764495258,1.75446036019026,,,
2017-18,NBA_2018,1610612749,MIL,Milwaukee,Bucks,1626173,Rashad,Vaughn,Rashad Vaughn,854,-1.01728329978655,0.376226947080834,-0.458146919808513,0.375004189205209,-1.47543021959506,0.531208528142693,,,
2015-16,NBA_2016,1610612749,MIL,Milwaukee,Bucks,1626173,Rashad,Vaughn,Rashad Vaughn,4263,-1.3112801560779,0.54473979703603,-0.171177961479858,0.545870265495756,-1.48245811755776,0.772058526525008,,,
2016-17,NBA_2017,1610612749,MIL,Milwaukee,Bucks,1626173,Rashad,Vaughn,Rashad Vaughn,1837,-1.41342307072741,0.423810305266925,-0.0762400454381312,0.423846911687445,-1.48966311616554,0.599403065269023,,,
2017-18,NBA_2018,1610612764,WAS,Washington,Wizards,1626191,Chris,McCullough,Chris McCullough,403,-1.65112582949836,0.236403127760399,0.504987205290848,0.236405015249487,-1.14613862420751,0.334325772083132,,,
2016-17,NBA_2017,1610612764,WAS,Washington,Wizards,1626191,Chris,McCullough,Chris McCullough,344,-1.52221680336366,0.264038933350933,0.269943994812331,0.261348918334992,-1.25227280855133,0.371511813519195,,,
2018-19,NBA_2019,1610612751,BKN,Brooklyn,Nets,1626210,Alan,Williams,Alan Williams,103,-1.01102547752622,0.412388941982823,0.554760467746782,0.414363547582411,-0.456265009779439,0.584604525139165,,,
2013-14,NBA_2014,1610612746,LAC,Los Angeles,Clippers,101108,Chris,Paul,Chris Paul,8789,3.76170688055375,1.12921029037938,0.836357547007496,1.12742884386434,4.59806442756125,1.60612343929301,,,
2017-18,NBA_2018,1610612745,HOU,Houston,Rockets,101108,Chris,Paul,Chris Paul,7516,4.11485723871493,1.12736651005245,0.106995648609954,1.12701966286188,4.22185288732488,1.60071221086437,,,
2006-07,NBA_2007,1610612740,NOK,New Orleans,Hornets,101108,Chris,Paul,Chris Paul,8918,3.717741039,1.057209488,-2.839946168,1.057770101,0.877794871,1.5021044,1.111011645,-0.518328497,0.592683148
2014-15,NBA_2015,1610612742,DAL,Dallas,Mavericks,101109,Raymond,Felton,Raymond Felton,1102,-0.917413242970436,0.585258025993621,-0.738342923316966,0.582745556555082,-1.6557561662874,0.825968131928181,,,
2006-07,NBA_2007,1610612766,CHA,Charlotte,Bobcats,101109,Raymond,Felton,Raymond Felton,10912,0.753942185,1.082539392,-1.396812584,1.081526987,-0.642870399,1.549045804,0.403545888,-1.70097955,-1.297433662
2007-08,NBA_2008,1610612766,CHA,Charlotte,Bobcats,101109,Raymond,Felton,Raymond Felton,11507,-0.322017596,1.189584474,-2.141207653,1.188371754,-2.46322525,1.69208235,0.020473842,-1.429478196,-1.409004354
2005-06,NBA_2006,1610612766,CHA,Charlotte,Bobcats,101109,Raymond,Felton,Raymond Felton,9377,1.169736373,0.989206358,-1.949945013,0.990006573,-0.78020864,1.421217338,-0.02195252,-0.986124774,-1.008077294
2013-14,NBA_2014,1610612753,ORL,Orlando,Magic,101131,Jason,Maxiell,Jason Maxiell,1886,-1.69986727825715,0.658095583538137,0.649334462460551,0.651196100250286,-1.0505328157966,0.925941405650655,,,
2017-18,NBA_2018,1610612739,CLE,Cleveland,Cavaliers,101181,Jose,Calderon,Jose Calderon,3683,0.409558884498555,0.637422725166555,-0.630534540817641,0.637524920621561,-0.220975656319086,0.901962352810219,,,
2013-14,NBA_2014,1610612742,DAL,Dallas,Mavericks,101181,Jose,Calderon,Jose Calderon,9686,1.58944501726513,1.15941460858918,-2.41774878364937,1.16074457458969,-0.828303766384238,1.64677964996006,,,
2006-07,NBA_2007,1610612761,TOR,Toronto,Raptors,101181,Jose,Calderon,Jose Calderon,6283,0.70574208,0.831318467,-1.364670677,0.829903493,-0.658928597,1.17929956,0.120468152,-0.824296056,-0.703827904
2005-06,NBA_2006,1610612761,TOR,Toronto,Raptors,101181,Jose,Calderon,Jose Calderon,5720,-0.435457997,0.824290868,-1.208778452,0.825347986,-1.644236449,1.168687638,-0.935141045,-0.798842819,-1.733983864
2008-09,NBA_2009,1610612761,TOR,Toronto,Raptors,101181,Jose,Calderon,Jose Calderon,8987,1.208267693,1.036076886,-1.920455843,1.032598577,-0.71218815,1.467963336,2.261100636,-1.827811516,0.43328912
2011-12,NBA_2012,1610612761,TOR,Toronto,Raptors,101181,Jose,Calderon,Jose Calderon,6690,1.84137371,1.114973808,-1.843994189,1.116402695,-0.002620479,1.599539965,0.739582692,-1.450667539,-0.711084847
2010-11,NBA_2011,1610612761,TOR,Toronto,Raptors,101181,Jose,Calderon,Jose Calderon,8265,0.577003816,0.995112813,-1.556823447,0.993706534,-0.97981963,1.417001586,0.518324924,-1.517671913,-0.999346989
